tweet_links,created_at,usernames,full_text,language,reply,retweet,like,view
https://twitter.com/behmi_dh_b/status/1665969954913665026,2023-06-06 06:32:44,behmi_dh_b,Tamsis kan ono wirogunan neng kono ,in,0,0,0,29
https://twitter.com/murianewscom/status/1665958297177067522,2023-06-06 05:46:24,murianewscom,"Metro Yogyakarta Polda Belum Tetapkan Tersangka Tawuran PSHT dengan Brajamusti di Tamsis 

Selengkapnya Klik Tautan Berikut ini 
#sleman #polda #tawuran #tamsis #Yogyakarta",in,0,0,0,506
https://twitter.com/bukan_bugil/status/1665957840350216192,2023-06-06 05:44:35,bukan_bugil,"Betul sih pulang dari sini di tamsis rame karena ada yang tawuran, wah jangan-jangan kamu udah tau sebelum nya ya, parah emang ini si wang",in,1,0,0,85
https://twitter.com/diendengsotoy/status/1665955060763721728,2023-06-06 05:33:33,diendengsotoy,"aii yg tawuran di tamsis kemaren aja dia cuma numpang lewat, turun ke jalan jg mereka takut",in,0,0,0,56
https://twitter.com/BhRakaton/status/1665954429445758976,2023-06-06 05:31:02,BhRakaton,nang perpustakaan kirti griya tamsis wae...wedangan,in,1,1,1,162
https://twitter.com/edhopamungkass/status/1665952673143848962,2023-06-06 05:24:03,edhopamungkass,"sekedar info, gacoan tamsis sudah buka bolo",in,1,0,0,57
https://twitter.com/yang_aneeh2/status/1665951049604292608,2023-06-06 05:17:36,yang_aneeh2,"Masih berlanjut kah, yang dari tamsis? Katanya udah damai?",in,0,0,1,2122
https://twitter.com/ssptiiay_/status/1665948799284711425,2023-06-06 05:08:40,ssptiiay_,yaallah aing bm jus bu rini tp takut parno lewat tamsis,in,0,0,0,47
https://twitter.com/bpar39/status/1665944169305735171,2023-06-06 04:50:16,bpar39,Ming himbauan tok?? Raono sanksi tegas nggo sing do rusuh?? Terus kerugian pendopo tamsis dll piye? Ayo ayo petinggi psht tanggung jawab. Mampu ora? Wkwk,in,1,0,4,2408
https://twitter.com/restuprayogi_48/status/1665943013187784709,2023-06-06 04:45:40,restuprayogi_48,Tamsis battle royal part 2 ,en,0,0,0,40
https://twitter.com/KucingPangrango/status/1665942600862560257,2023-06-06 04:44:02,KucingPangrango,Fakta-Fakta Kerusuhan Tamsis Yogyakarta,in,0,0,0,43
https://twitter.com/jogmfs/status/1665942112079351808,2023-06-06 04:42:05,jogmfs,"Jog info warmindo enak sekitar tamsis - kalimambu - kusumanegara yang bisa untuk parkir mobil dong, meh mlipir kiii...",in,0,0,1,829
https://twitter.com/Ones707/status/1665940796942725122,2023-06-06 04:36:52,Ones707,bukan kambing hitam. Kepesertaan mhswa krn banyak sekali kost mshwa di sekitaran tamsis. sifanya spontan. bukan pelaku utama.,in,0,0,0,215
https://twitter.com/Apem11__/status/1665940509502885888,2023-06-06 04:35:43,Apem11__,"Wingii tamsis sng rusak, saiki ganti masjid, jane genah panggon ra to cah ngnuu kui kii",in,0,0,0,1078
https://twitter.com/KillaWolf13/status/1665939983746863104,2023-06-06 04:33:38,KillaWolf13,"Rombongane sik pas do di angkuti neng tamsis kae yo do nglokro,bar nglokro njuk nglekar neng polda",in,1,0,1,2041
https://twitter.com/apreeeee11/status/1665939681392103425,2023-06-06 04:32:26,apreeeee11,"Rusuh, di tamsis jogja jg rusuh",in,0,0,0,139
https://twitter.com/wahid_radandy/status/1665935956787232768,2023-06-06 04:17:38,wahid_radandy,"Datangi padepokannya, ajak bertarung diatas matras, kalau jogja menang, psht angkat kaki, lebih fair daripada merusak cagar budaya tamsis, simbol kota pelajar",in,15,2,65,28786
https://twitter.com/Ngelmuco/status/1665924668317134861,2023-06-06 03:32:46,Ngelmuco,Fakta-Fakta Kerusuhan Tamsis Yogyakarta,in,0,0,0,62
https://twitter.com/deamendietaa/status/1665922805425389570,2023-06-06 03:25:22,deamendietaa,semalem area tamsis tp cuman rame aja gada kericuhan mungkin jaga jaga kali ya,in,0,0,16,2941
https://twitter.com/PR3NJ0N_/status/1665918505072594944,2023-06-06 03:08:17,PR3NJ0N_,"info ae, itu Prambanan bagian Klaten. di kabupaten yg gak ada hubungan apa apa dengan kejadian tamsis, tapi mereka juga bisa melawan! psht ASU!",in,1,2,89,9698
https://twitter.com/ngellsntr1/status/1665912209606848513,2023-06-06 02:43:16,ngellsntr1,"loh ini serius tadi malem ada lagi? bukan yang malem senin di tamsis itu kan? astaga ngerinya, makin was² klo pulang malem. please lah, lo pada itu bikin kesel banget dah, nyusahin orang aja lo",in,1,0,9,11327
https://twitter.com/muzakkiiiii/status/1665910983955730432,2023-06-06 02:38:24,muzakkiiiii,A1 le nyekel tamsis-jakal,hu,1,0,0,79
https://twitter.com/muwihabibie/status/1665909795973656576,2023-06-06 02:33:41,muwihabibie,Coba jawab dulu yang masuk museum tamsis terus parkir motor di situ siapa ?  dirimu apa mas graha saba pramana mau jawab?,in,0,0,0,105
